reserved_od,service,region,type,multiaz,license,os/db,utilization,term,payment_type,price,upfront
reserved,rds,ap-south-1,db.m4.10xlarge,single,byol,sqlserver,heavy,1,partialUpfront,2.7813561643835616,16912.0
reserved,rds,ap-south-1,db.m4.10xlarge,single,byol,sqlserver,heavy,3,allUpfront,,95223.0
reserved,rds,ap-south-1,db.m4.10xlarge,single,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.10xlarge,single,byol,sqlserver,heavy,3,partialUpfront,2.150739726027397,41727.0
reserved,rds,ap-south-1,db.r3.large,single,byol,sqlserver,heavy,1,allUpfront,,2342.0
reserved,rds,ap-south-1,db.r3.large,single,byol,sqlserver,heavy,1,noUpfront,0.3020958904109589,
reserved,rds,ap-south-1,db.r3.large,single,byol,sqlserver,heavy,1,partialUpfront,0.1637945205479452,945.0
reserved,rds,ap-south-1,db.r3.large,single,byol,sqlserver,heavy,3,allUpfront,,5501.0
reserved,rds,ap-south-1,db.r3.large,single,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.large,single,byol,sqlserver,heavy,3,partialUpfront,0.12812328767123288,2327.0
reserved,rds,ap-south-1,db.r3.xlarge,single,byol,sqlserver,heavy,1,allUpfront,,4654.0
reserved,rds,ap-south-1,db.r3.xlarge,single,byol,sqlserver,heavy,1,noUpfront,0.5973424657534246,
reserved,rds,ap-south-1,db.r3.xlarge,single,byol,sqlserver,heavy,1,partialUpfront,0.3217671232876712,1886.0
reserved,rds,ap-south-1,db.r3.xlarge,single,byol,sqlserver,heavy,3,allUpfront,,10859.0
reserved,rds,ap-south-1,db.r3.xlarge,single,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.xlarge,single,byol,sqlserver,heavy,3,partialUpfront,0.25097260273972605,4642.0
reserved,rds,ap-south-1,db.r3.2xlarge,single,byol,sqlserver,heavy,1,allUpfront,,9050.0
reserved,rds,ap-south-1,db.r3.2xlarge,single,byol,sqlserver,heavy,1,noUpfront,1.1625616438356163,
reserved,rds,ap-south-1,db.r3.2xlarge,single,byol,sqlserver,heavy,1,partialUpfront,0.6163013698630136,3772.0
reserved,rds,ap-south-1,db.r3.2xlarge,single,byol,sqlserver,heavy,3,allUpfront,,21279.0
reserved,rds,ap-south-1,db.r3.2xlarge,single,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.2xlarge,single,byol,sqlserver,heavy,3,partialUpfront,0.48369863013698633,9295.0
reserved,rds,ap-south-1,db.r3.4xlarge,single,byol,sqlserver,heavy,1,allUpfront,,18073.0
reserved,rds,ap-south-1,db.r3.4xlarge,single,byol,sqlserver,heavy,1,noUpfront,2.321205479452055,
reserved,rds,ap-south-1,db.r3.4xlarge,single,byol,sqlserver,heavy,1,partialUpfront,1.229109589041096,7547.0
reserved,rds,ap-south-1,db.r3.4xlarge,single,byol,sqlserver,heavy,3,allUpfront,,42347.0
reserved,rds,ap-south-1,db.r3.4xlarge,single,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.4xlarge,single,byol,sqlserver,heavy,3,partialUpfront,0.9607808219178082,18578.0
reserved,rds,ap-south-1,db.r3.8xlarge,single,byol,sqlserver,heavy,1,allUpfront,,36126.0
reserved,rds,ap-south-1,db.r3.8xlarge,single,byol,sqlserver,heavy,1,noUpfront,4.637890410958904,
reserved,rds,ap-south-1,db.r3.8xlarge,single,byol,sqlserver,heavy,1,partialUpfront,2.4543424657534247,15094.0
reserved,rds,ap-south-1,db.r3.8xlarge,single,byol,sqlserver,heavy,3,allUpfront,,84504.0
reserved,rds,ap-south-1,db.r3.8xlarge,single,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.8xlarge,single,byol,sqlserver,heavy,3,partialUpfront,1.9139452054794521,37155.0
reserved,rds,ap-south-1,db.t2.small,multi-az,byol,sqlserver,heavy,1,allUpfront,,795.0
reserved,rds,ap-south-1,db.t2.small,multi-az,byol,sqlserver,heavy,1,noUpfront,0.10371232876712327,
reserved,rds,ap-south-1,db.t2.small,multi-az,byol,sqlserver,heavy,1,partialUpfront,0.05587671232876712,328.0
reserved,rds,ap-south-1,db.t2.small,multi-az,byol,sqlserver,heavy,3,allUpfront,,1907.0
reserved,rds,ap-south-1,db.t2.small,multi-az,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.t2.small,multi-az,byol,sqlserver,heavy,3,partialUpfront,0.04379452054794521,824.0
reserved,rds,ap-south-1,db.t2.medium,multi-az,byol,sqlserver,heavy,1,allUpfront,,1591.0
reserved,rds,ap-south-1,db.t2.medium,multi-az,byol,sqlserver,heavy,1,noUpfront,0.21020547945205478,
reserved,rds,ap-south-1,db.t2.medium,multi-az,byol,sqlserver,heavy,1,partialUpfront,0.1090958904109589,658.0
reserved,rds,ap-south-1,db.t2.medium,multi-az,byol,sqlserver,heavy,3,allUpfront,,3809.0
reserved,rds,ap-south-1,db.t2.medium,multi-az,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.t2.medium,multi-az,byol,sqlserver,heavy,3,partialUpfront,0.09000000000000001,1648.0
reserved,rds,ap-south-1,db.t2.large,multi-az,byol,sqlserver,heavy,1,allUpfront,,3237.0
reserved,rds,ap-south-1,db.t2.large,multi-az,byol,sqlserver,heavy,1,noUpfront,0.4282876712328767,
reserved,rds,ap-south-1,db.t2.large,multi-az,byol,sqlserver,heavy,1,partialUpfront,0.2330958904109589,1244.0
reserved,rds,ap-south-1,db.t2.large,multi-az,byol,sqlserver,heavy,3,allUpfront,,7651.0
reserved,rds,ap-south-1,db.t2.large,multi-az,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.t2.large,multi-az,byol,sqlserver,heavy,3,partialUpfront,0.1876164383561644,3088.0
reserved,rds,ap-south-1,db.m4.large,multi-az,byol,sqlserver,heavy,1,allUpfront,,4081.0
reserved,rds,ap-south-1,db.m4.large,multi-az,byol,sqlserver,heavy,1,noUpfront,0.519958904109589,
reserved,rds,ap-south-1,db.m4.large,multi-az,byol,sqlserver,heavy,1,partialUpfront,0.2786301369863014,1690.0
reserved,rds,ap-south-1,db.m4.large,multi-az,byol,sqlserver,heavy,3,allUpfront,,9561.0
reserved,rds,ap-south-1,db.m4.large,multi-az,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.large,multi-az,byol,sqlserver,heavy,3,partialUpfront,0.2167260273972603,4166.0
reserved,rds,ap-south-1,db.m4.xlarge,multi-az,byol,sqlserver,heavy,1,allUpfront,,8162.0
reserved,rds,ap-south-1,db.m4.xlarge,multi-az,byol,sqlserver,heavy,1,noUpfront,1.039945205479452,
reserved,rds,ap-south-1,db.m4.xlarge,multi-az,byol,sqlserver,heavy,1,partialUpfront,0.5575342465753425,3378.0
reserved,rds,ap-south-1,db.m4.xlarge,multi-az,byol,sqlserver,heavy,3,allUpfront,,19001.0
reserved,rds,ap-south-1,db.m4.xlarge,multi-az,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.xlarge,multi-az,byol,sqlserver,heavy,3,partialUpfront,0.4285479452054794,8336.0
reserved,rds,ap-south-1,db.m4.2xlarge,multi-az,byol,sqlserver,heavy,1,allUpfront,,16302.0
reserved,rds,ap-south-1,db.m4.2xlarge,multi-az,byol,sqlserver,heavy,1,noUpfront,2.0796849315068493,
reserved,rds,ap-south-1,db.m4.2xlarge,multi-az,byol,sqlserver,heavy,1,partialUpfront,1.1115205479452055,6764.0
reserved,rds,ap-south-1,db.m4.2xlarge,multi-az,byol,sqlserver,heavy,3,allUpfront,,38062.0
reserved,rds,ap-south-1,db.m4.2xlarge,multi-az,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.2xlarge,multi-az,byol,sqlserver,heavy,3,partialUpfront,0.8584246575342466,16696.0
reserved,rds,ap-south-1,db.m4.4xlarge,multi-az,byol,sqlserver,heavy,1,allUpfront,,32629.0
reserved,rds,ap-south-1,db.m4.4xlarge,multi-az,byol,sqlserver,heavy,1,noUpfront,4.162205479452054,
reserved,rds,ap-south-1,db.m4.4xlarge,multi-az,byol,sqlserver,heavy,1,partialUpfront,2.225205479452055,13534.0
reserved,rds,ap-south-1,db.m4.4xlarge,multi-az,byol,sqlserver,heavy,3,allUpfront,,76192.0
reserved,rds,ap-south-1,db.m4.4xlarge,multi-az,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.4xlarge,multi-az,byol,sqlserver,heavy,3,partialUpfront,1.72013698630137,33378.0
reserved,rds,ap-south-1,db.m4.10xlarge,multi-az,byol,sqlserver,heavy,1,allUpfront,,81557.0
reserved,rds,ap-south-1,db.m4.10xlarge,multi-az,byol,sqlserver,heavy,1,noUpfront,10.401575342465753,
reserved,rds,ap-south-1,db.m4.10xlarge,multi-az,byol,sqlserver,heavy,1,partialUpfront,5.562698630136986,33824.0
reserved,rds,ap-south-1,db.m4.10xlarge,multi-az,byol,sqlserver,heavy,3,allUpfront,,190447.0
reserved,rds,ap-south-1,db.m4.10xlarge,multi-az,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.10xlarge,multi-az,byol,sqlserver,heavy,3,partialUpfront,4.301479452054794,83454.0
reserved,rds,ap-south-1,db.r3.large,multi-az,byol,sqlserver,heavy,1,allUpfront,,4683.0
reserved,rds,ap-south-1,db.r3.large,multi-az,byol,sqlserver,heavy,1,noUpfront,0.6041917808219178,
reserved,rds,ap-south-1,db.r3.large,multi-az,byol,sqlserver,heavy,1,partialUpfront,0.3275753424657534,1890.0
reserved,rds,ap-south-1,db.r3.large,multi-az,byol,sqlserver,heavy,3,allUpfront,,11003.0
reserved,rds,ap-south-1,db.r3.large,multi-az,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.large,multi-az,byol,sqlserver,heavy,3,partialUpfront,0.25624657534246575,4654.0
reserved,rds,ap-south-1,db.r3.xlarge,multi-az,byol,sqlserver,heavy,1,allUpfront,,9309.0
reserved,rds,ap-south-1,db.r3.xlarge,multi-az,byol,sqlserver,heavy,1,noUpfront,1.1946712328767124,
reserved,rds,ap-south-1,db.r3.xlarge,multi-az,byol,sqlserver,heavy,1,partialUpfront,0.6435205479452054,3772.0
reserved,rds,ap-south-1,db.r3.xlarge,multi-az,byol,sqlserver,heavy,3,allUpfront,,21717.0
reserved,rds,ap-south-1,db.r3.xlarge,multi-az,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.xlarge,multi-az,byol,sqlserver,heavy,3,partialUpfront,0.5019315068493151,9284.0
reserved,rds,ap-south-1,db.r3.2xlarge,multi-az,byol,sqlserver,heavy,1,allUpfront,,18100.0
reserved,rds,ap-south-1,db.r3.2xlarge,multi-az,byol,sqlserver,heavy,1,noUpfront,2.3251232876712327,
reserved,rds,ap-south-1,db.r3.2xlarge,multi-az,byol,sqlserver,heavy,1,partialUpfront,1.2325890410958904,7544.0
reserved,rds,ap-south-1,db.r3.2xlarge,multi-az,byol,sqlserver,heavy,3,allUpfront,,42558.0
reserved,rds,ap-south-1,db.r3.2xlarge,multi-az,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.2xlarge,multi-az,byol,sqlserver,heavy,3,partialUpfront,0.9673972602739727,18590.0
reserved,rds,ap-south-1,db.r3.4xlarge,multi-az,byol,sqlserver,heavy,1,allUpfront,,36147.0
reserved,rds,ap-south-1,db.r3.4xlarge,multi-az,byol,sqlserver,heavy,1,noUpfront,4.642424657534247,
reserved,rds,ap-south-1,db.r3.4xlarge,multi-az,byol,sqlserver,heavy,1,partialUpfront,2.458205479452055,15094.0
reserved,rds,ap-south-1,db.r3.4xlarge,multi-az,byol,sqlserver,heavy,3,allUpfront,,84693.0
reserved,rds,ap-south-1,db.r3.4xlarge,multi-az,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.4xlarge,multi-az,byol,sqlserver,heavy,3,partialUpfront,1.9215479452054796,37156.0
reserved,rds,ap-south-1,db.r3.8xlarge,multi-az,byol,sqlserver,heavy,1,allUpfront,,72252.0
reserved,rds,ap-south-1,db.r3.8xlarge,multi-az,byol,sqlserver,heavy,1,noUpfront,9.275794520547946,
reserved,rds,ap-south-1,db.r3.8xlarge,multi-az,byol,sqlserver,heavy,1,partialUpfront,4.9086849315068495,30188.0
reserved,rds,ap-south-1,db.r3.8xlarge,multi-az,byol,sqlserver,heavy,3,allUpfront,,169009.0
reserved,rds,ap-south-1,db.r3.8xlarge,multi-az,byol,sqlserver,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.8xlarge,multi-az,byol,sqlserver,heavy,3,partialUpfront,3.827904109589041,74310.0
reserved,rds,ap-south-1,db.t2.micro,single,postgresql,postgres,heavy,1,allUpfront,,169.0
reserved,rds,ap-south-1,db.t2.micro,single,postgresql,postgres,heavy,1,noUpfront,0.023,
reserved,rds,ap-south-1,db.t2.micro,single,postgresql,postgres,heavy,1,partialUpfront,0.013000000000000001,62.0
reserved,rds,ap-south-1,db.t2.micro,single,postgresql,postgres,heavy,3,allUpfront,,401.0
reserved,rds,ap-south-1,db.t2.micro,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.t2.micro,single,postgresql,postgres,heavy,3,partialUpfront,0.011,147.0
reserved,rds,ap-south-1,db.t2.small,single,postgresql,postgres,heavy,1,allUpfront,,340.0
reserved,rds,ap-south-1,db.t2.small,single,postgresql,postgres,heavy,1,noUpfront,0.046,
reserved,rds,ap-south-1,db.t2.small,single,postgresql,postgres,heavy,1,partialUpfront,0.025,125.0
reserved,rds,ap-south-1,db.t2.small,single,postgresql,postgres,heavy,3,allUpfront,,766.0
reserved,rds,ap-south-1,db.t2.small,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.t2.small,single,postgresql,postgres,heavy,3,partialUpfront,0.02,293.0
reserved,rds,ap-south-1,db.t2.medium,single,postgresql,postgres,heavy,1,allUpfront,,691.0
reserved,rds,ap-south-1,db.t2.medium,single,postgresql,postgres,heavy,1,noUpfront,0.094,
reserved,rds,ap-south-1,db.t2.medium,single,postgresql,postgres,heavy,1,partialUpfront,0.052000000000000005,250.0
reserved,rds,ap-south-1,db.t2.medium,single,postgresql,postgres,heavy,3,allUpfront,,1534.0
reserved,rds,ap-south-1,db.t2.medium,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.t2.medium,single,postgresql,postgres,heavy,3,partialUpfront,0.04,588.0
reserved,rds,ap-south-1,db.t2.large,single,postgresql,postgres,heavy,1,allUpfront,,1371.0
reserved,rds,ap-south-1,db.t2.large,single,postgresql,postgres,heavy,1,noUpfront,0.187,
reserved,rds,ap-south-1,db.t2.large,single,postgresql,postgres,heavy,1,partialUpfront,0.103,500.0
reserved,rds,ap-south-1,db.t2.large,single,postgresql,postgres,heavy,3,allUpfront,,3103.0
reserved,rds,ap-south-1,db.t2.large,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.t2.large,single,postgresql,postgres,heavy,3,partialUpfront,0.081,1176.0
reserved,rds,ap-south-1,db.m4.large,single,postgresql,postgres,heavy,1,allUpfront,,1293.0
reserved,rds,ap-south-1,db.m4.large,single,postgresql,postgres,heavy,1,noUpfront,0.176,
reserved,rds,ap-south-1,db.m4.large,single,postgresql,postgres,heavy,1,partialUpfront,0.1,442.0
reserved,rds,ap-south-1,db.m4.large,single,postgresql,postgres,heavy,3,allUpfront,,2455.0
reserved,rds,ap-south-1,db.m4.large,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.large,single,postgresql,postgres,heavy,3,partialUpfront,0.066,875.0
reserved,rds,ap-south-1,db.m4.xlarge,single,postgresql,postgres,heavy,1,allUpfront,,2605.0
reserved,rds,ap-south-1,db.m4.xlarge,single,postgresql,postgres,heavy,1,noUpfront,0.355,
reserved,rds,ap-south-1,db.m4.xlarge,single,postgresql,postgres,heavy,1,partialUpfront,0.20299999999999999,883.0
reserved,rds,ap-south-1,db.m4.xlarge,single,postgresql,postgres,heavy,3,allUpfront,,4963.0
reserved,rds,ap-south-1,db.m4.xlarge,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.xlarge,single,postgresql,postgres,heavy,3,partialUpfront,0.13399999999999998,1750.0
reserved,rds,ap-south-1,db.m4.2xlarge,single,postgresql,postgres,heavy,1,allUpfront,,5205.0
reserved,rds,ap-south-1,db.m4.2xlarge,single,postgresql,postgres,heavy,1,noUpfront,0.7090000000000001,
reserved,rds,ap-south-1,db.m4.2xlarge,single,postgresql,postgres,heavy,1,partialUpfront,0.404,1771.0
reserved,rds,ap-south-1,db.m4.2xlarge,single,postgresql,postgres,heavy,3,allUpfront,,9920.0
reserved,rds,ap-south-1,db.m4.2xlarge,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.2xlarge,single,postgresql,postgres,heavy,3,partialUpfront,0.26799999999999996,3513.0
reserved,rds,ap-south-1,db.m4.4xlarge,single,postgresql,postgres,heavy,1,allUpfront,,10419.0
reserved,rds,ap-south-1,db.m4.4xlarge,single,postgresql,postgres,heavy,1,noUpfront,1.42,
reserved,rds,ap-south-1,db.m4.4xlarge,single,postgresql,postgres,heavy,1,partialUpfront,0.809,3544.0
reserved,rds,ap-south-1,db.m4.4xlarge,single,postgresql,postgres,heavy,3,allUpfront,,19777.0
reserved,rds,ap-south-1,db.m4.4xlarge,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.4xlarge,single,postgresql,postgres,heavy,3,partialUpfront,0.534,7018.0
reserved,rds,ap-south-1,db.m4.10xlarge,single,postgresql,postgres,heavy,1,allUpfront,,26033.0
reserved,rds,ap-south-1,db.m4.10xlarge,single,postgresql,postgres,heavy,1,noUpfront,3.548,
reserved,rds,ap-south-1,db.m4.10xlarge,single,postgresql,postgres,heavy,1,partialUpfront,2.022,8853.0
reserved,rds,ap-south-1,db.m4.10xlarge,single,postgresql,postgres,heavy,3,allUpfront,,49497.0
reserved,rds,ap-south-1,db.m4.10xlarge,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.10xlarge,single,postgresql,postgres,heavy,3,partialUpfront,1.3359999999999999,17549.0
reserved,rds,ap-south-1,db.r3.large,single,postgresql,postgres,heavy,1,allUpfront,,1586.0
reserved,rds,ap-south-1,db.r3.large,single,postgresql,postgres,heavy,1,noUpfront,0.216,
reserved,rds,ap-south-1,db.r3.large,single,postgresql,postgres,heavy,1,partialUpfront,0.12300000000000001,542.0
reserved,rds,ap-south-1,db.r3.large,single,postgresql,postgres,heavy,3,allUpfront,,3152.0
reserved,rds,ap-south-1,db.r3.large,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.large,single,postgresql,postgres,heavy,3,partialUpfront,0.08499999999999999,1118.0
reserved,rds,ap-south-1,db.r3.xlarge,single,postgresql,postgres,heavy,1,allUpfront,,3125.0
reserved,rds,ap-south-1,db.r3.xlarge,single,postgresql,postgres,heavy,1,noUpfront,0.42600000000000005,
reserved,rds,ap-south-1,db.r3.xlarge,single,postgresql,postgres,heavy,1,partialUpfront,0.24100000000000002,1080.0
reserved,rds,ap-south-1,db.r3.xlarge,single,postgresql,postgres,heavy,3,allUpfront,,6193.0
reserved,rds,ap-south-1,db.r3.xlarge,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.xlarge,single,postgresql,postgres,heavy,3,partialUpfront,0.166,2224.0
reserved,rds,ap-south-1,db.r3.2xlarge,single,postgresql,postgres,heavy,1,allUpfront,,6221.0
reserved,rds,ap-south-1,db.r3.2xlarge,single,postgresql,postgres,heavy,1,noUpfront,0.848,
reserved,rds,ap-south-1,db.r3.2xlarge,single,postgresql,postgres,heavy,1,partialUpfront,0.478,2160.0
reserved,rds,ap-south-1,db.r3.2xlarge,single,postgresql,postgres,heavy,3,allUpfront,,12320.0
reserved,rds,ap-south-1,db.r3.2xlarge,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.2xlarge,single,postgresql,postgres,heavy,3,partialUpfront,0.32899999999999996,4460.0
reserved,rds,ap-south-1,db.r3.4xlarge,single,postgresql,postgres,heavy,1,allUpfront,,12394.0
reserved,rds,ap-south-1,db.r3.4xlarge,single,postgresql,postgres,heavy,1,noUpfront,1.689,
reserved,rds,ap-south-1,db.r3.4xlarge,single,postgresql,postgres,heavy,1,partialUpfront,0.95,4323.0
reserved,rds,ap-south-1,db.r3.4xlarge,single,postgresql,postgres,heavy,3,allUpfront,,24483.0
reserved,rds,ap-south-1,db.r3.4xlarge,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.4xlarge,single,postgresql,postgres,heavy,3,partialUpfront,0.652,8907.0
reserved,rds,ap-south-1,db.r3.8xlarge,single,postgresql,postgres,heavy,1,allUpfront,,24775.0
reserved,rds,ap-south-1,db.r3.8xlarge,single,postgresql,postgres,heavy,1,noUpfront,3.3770000000000002,
reserved,rds,ap-south-1,db.r3.8xlarge,single,postgresql,postgres,heavy,1,partialUpfront,1.899,8646.0
reserved,rds,ap-south-1,db.r3.8xlarge,single,postgresql,postgres,heavy,3,allUpfront,,48965.0
reserved,rds,ap-south-1,db.r3.8xlarge,single,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.r3.8xlarge,single,postgresql,postgres,heavy,3,partialUpfront,1.304,17813.0
reserved,rds,ap-south-1,db.t2.micro,multi-az,postgresql,postgres,heavy,1,allUpfront,,338.0
reserved,rds,ap-south-1,db.t2.micro,multi-az,postgresql,postgres,heavy,1,noUpfront,0.046,
reserved,rds,ap-south-1,db.t2.micro,multi-az,postgresql,postgres,heavy,1,partialUpfront,0.025,124.0
reserved,rds,ap-south-1,db.t2.micro,multi-az,postgresql,postgres,heavy,3,allUpfront,,802.0
reserved,rds,ap-south-1,db.t2.micro,multi-az,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.t2.micro,multi-az,postgresql,postgres,heavy,3,partialUpfront,0.021,294.0
reserved,rds,ap-south-1,db.t2.small,multi-az,postgresql,postgres,heavy,1,allUpfront,,679.0
reserved,rds,ap-south-1,db.t2.small,multi-az,postgresql,postgres,heavy,1,noUpfront,0.093,
reserved,rds,ap-south-1,db.t2.small,multi-az,postgresql,postgres,heavy,1,partialUpfront,0.051,250.0
reserved,rds,ap-south-1,db.t2.small,multi-az,postgresql,postgres,heavy,3,allUpfront,,1532.0
reserved,rds,ap-south-1,db.t2.small,multi-az,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.t2.small,multi-az,postgresql,postgres,heavy,3,partialUpfront,0.04,586.0
reserved,rds,ap-south-1,db.t2.medium,multi-az,postgresql,postgres,heavy,1,allUpfront,,1383.0
reserved,rds,ap-south-1,db.t2.medium,multi-az,postgresql,postgres,heavy,1,noUpfront,0.188,
reserved,rds,ap-south-1,db.t2.medium,multi-az,postgresql,postgres,heavy,1,partialUpfront,0.10400000000000001,500.0
reserved,rds,ap-south-1,db.t2.medium,multi-az,postgresql,postgres,heavy,3,allUpfront,,3068.0
reserved,rds,ap-south-1,db.t2.medium,multi-az,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.t2.medium,multi-az,postgresql,postgres,heavy,3,partialUpfront,0.079,1176.0
reserved,rds,ap-south-1,db.t2.large,multi-az,postgresql,postgres,heavy,1,allUpfront,,2741.0
reserved,rds,ap-south-1,db.t2.large,multi-az,postgresql,postgres,heavy,1,noUpfront,0.374,
reserved,rds,ap-south-1,db.t2.large,multi-az,postgresql,postgres,heavy,1,partialUpfront,0.20500000000000002,1000.0
reserved,rds,ap-south-1,db.t2.large,multi-az,postgresql,postgres,heavy,3,allUpfront,,6206.0
reserved,rds,ap-south-1,db.t2.large,multi-az,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.t2.large,multi-az,postgresql,postgres,heavy,3,partialUpfront,0.162,2352.0
reserved,rds,ap-south-1,db.m4.large,multi-az,postgresql,postgres,heavy,1,allUpfront,,2586.0
reserved,rds,ap-south-1,db.m4.large,multi-az,postgresql,postgres,heavy,1,noUpfront,0.352,
reserved,rds,ap-south-1,db.m4.large,multi-az,postgresql,postgres,heavy,1,partialUpfront,0.2,884.0
reserved,rds,ap-south-1,db.m4.large,multi-az,postgresql,postgres,heavy,3,allUpfront,,4910.0
reserved,rds,ap-south-1,db.m4.large,multi-az,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.large,multi-az,postgresql,postgres,heavy,3,partialUpfront,0.132,1750.0
reserved,rds,ap-south-1,db.m4.xlarge,multi-az,postgresql,postgres,heavy,1,allUpfront,,5210.0
reserved,rds,ap-south-1,db.m4.xlarge,multi-az,postgresql,postgres,heavy,1,noUpfront,0.71,
reserved,rds,ap-south-1,db.m4.xlarge,multi-az,postgresql,postgres,heavy,1,partialUpfront,0.40499999999999997,1766.0
reserved,rds,ap-south-1,db.m4.xlarge,multi-az,postgresql,postgres,heavy,3,allUpfront,,9925.0
reserved,rds,ap-south-1,db.m4.xlarge,multi-az,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.xlarge,multi-az,postgresql,postgres,heavy,3,partialUpfront,0.269,3500.0
reserved,rds,ap-south-1,db.m4.2xlarge,multi-az,postgresql,postgres,heavy,1,allUpfront,,10411.0
reserved,rds,ap-south-1,db.m4.2xlarge,multi-az,postgresql,postgres,heavy,1,noUpfront,1.4189999999999998,
reserved,rds,ap-south-1,db.m4.2xlarge,multi-az,postgresql,postgres,heavy,1,partialUpfront,0.808,3542.0
reserved,rds,ap-south-1,db.m4.2xlarge,multi-az,postgresql,postgres,heavy,3,allUpfront,,19841.0
reserved,rds,ap-south-1,db.m4.2xlarge,multi-az,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.2xlarge,multi-az,postgresql,postgres,heavy,3,partialUpfront,0.5359999999999999,7026.0
reserved,rds,ap-south-1,db.m4.4xlarge,multi-az,postgresql,postgres,heavy,1,allUpfront,,20837.0
reserved,rds,ap-south-1,db.m4.4xlarge,multi-az,postgresql,postgres,heavy,1,noUpfront,2.84,
reserved,rds,ap-south-1,db.m4.4xlarge,multi-az,postgresql,postgres,heavy,1,partialUpfront,1.618,7088.0
reserved,rds,ap-south-1,db.m4.4xlarge,multi-az,postgresql,postgres,heavy,3,allUpfront,,39554.0
reserved,rds,ap-south-1,db.m4.4xlarge,multi-az,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.4xlarge,multi-az,postgresql,postgres,heavy,3,partialUpfront,1.067,14036.0
reserved,rds,ap-south-1,db.m4.10xlarge,multi-az,postgresql,postgres,heavy,1,allUpfront,,52066.0
reserved,rds,ap-south-1,db.m4.10xlarge,multi-az,postgresql,postgres,heavy,1,noUpfront,7.096,
reserved,rds,ap-south-1,db.m4.10xlarge,multi-az,postgresql,postgres,heavy,1,partialUpfront,4.044,17706.0
reserved,rds,ap-south-1,db.m4.10xlarge,multi-az,postgresql,postgres,heavy,3,allUpfront,,98995.0
reserved,rds,ap-south-1,db.m4.10xlarge,multi-az,postgresql,postgres,heavy,3,noUpfront,,
reserved,rds,ap-south-1,db.m4.10xlarge,multi-az,postgresql,postgres,heavy,3,partialUpfront,2.6719999999999997,35098.0
